-10767567,52;5202805,548;Emerson Medical Clinic;1884149;DIXON;NE;Hospital
-10533326,05;5220749,068;McFarland Clinic at Rockwell;1995784;CALHOUN;IA;Hospital
-10533326,05;5220749,068;Physical Therapy Rost Clinic;1995785;CALHOUN;IA;Hospital
-10533326,05;5220790,943;Sunny Knoll Care Center;1995786;CALHOUN;IA;Hospital
-10516060,3;4725783,784;Two Rivers Psychiatric Hospital;2477704;JACKSON;MO;Hospital
-9371035,599;5312874,106;Memorial Healthcare Hospital;2576182;SHIAWASSEE;MI;Hospital
-10878454,46;4886429,951;Fairbury Clinic;1883026;THAYER;NE;Hospital
-10878454,46;4886429,951;Parkview Haven;1883027;THAYER;NE;Hospital
-10878454,46;4886429,951;Deshler Medical Clinic;1883028;THAYER;NE;Hospital
-10888380,5;4911499,906;Davenport Medical Clinic;1883033;THAYER;NE;Hospital
-10176317,58;5290642,158;Elkader Medical Associates Center;1949207;CLAYTON;IA;Hospital
-10864075,75;4889301,956;Thayer County Health Services - Clinic;1882992;THAYER;NE;Hospital
-10864137,59;4889301,956;Eye Surgical Associates;1882995;THAYER;NE;Hospital
-10863859,3;4890273,048;Ourada Chiropractic;1882996;THAYER;NE;Hospital
-10863581;4890232,565;Mid America Vision Clinic;1882998;THAYER;NE;Hospital
-10866827,85;4867356,288;Chester Medical Clinic;1883044;THAYER;NE;Hospital
-10402489,83;5165555,721;Nevada Back and Neck Care Center;1999460;STORY;IA;Hospital
-10711937,09;5195827,544;Sloan Family Dentistry Center;1995473;WOODBURY;IA;Hospital
-10150808,1;5195787,462;Monticello Medical Center;2001744;JONES;IA;Hospital
-10150035,02;5195787,492;Monticello Family Practice Center;2001745;JONES;IA;Hospital
-10156310,15;5291908,121;Elkader Medical Associates Office;1949164;CLAYTON;IA;Hospital
-10156310,15;5291908,121;Family Medicine Associates Center;1949165;CLAYTON;IA;Hospital
-10784172,14;5119170,598;Dodge Medical Clinic;1892909;DODGE;NE;Hospital
-10784172,14;5119170,598;Parkview Home Incorporated;1892910;DODGE;NE;Hospital
-10836679,33;4996049,935;Community Care of Utica;1881867;SEWARD;NE;Hospital
-10730830,66;5048217,658;Yutan Family Dentistry;1897573;SAUNDERS;NE;Hospital
-10667376,97;5047641,597;Council Bluffs Medical Mall;1949758;POTTAWATTAMIE;IA;Hospital
-10423981,15;5207401,352;McFarland Clinic;1996971;HAMILTON;IA;Hospital
-10783802,06;5201343,276;Wakefield Health Care Center;1884109;DIXON;NE;Hospital
-10782998,06;5201426,827;Wakefield Dental Practice Center;1884111;DIXON;NE;Hospital
-10925489,48;5095215,038;Cedar Rapids Medical Clinic;1880760;BOONE;NE;Hospital
-10893020,38;5097157,377;Cloverlodge Care Center;1880767;BOONE;NE;Hospital
-10804704,45;4979170,767;Integrated Health Services;1881891;SEWARD;NE;Hospital
-10803622,12;4979129,931;Hackbart Chiropractic Center;1881892;SEWARD;NE;Hospital
-10669696,2;5051219,795;Dialysis Center of Council Bluffs;1949722;POTTAWATTAMIE;IA;Hospital
-10672170,03;5051096,39;Orth Chiropractic Clinic;1949727;POTTAWATTAMIE;IA;Hospital
-10668304,66;5051919,127;Bluffs Family Health Care Center;1949743;POTTAWATTAMIE;IA;Hospital
-10668304,66;5051919,127;Ridge Family Practice Center;1949744;POTTAWATTAMIE;IA;Hospital
-10668304,66;5051919,127;Bluffs Urological Associates Center;1949745;POTTAWATTAMIE;IA;Hospital
-10668304,66;5051919,127;Bluffs Ear Nose and Throat Clinic;1949746;POTTAWATTAMIE;IA;Hospital
-10668304,66;5051919,127;Neurosurgical Associates Center;1949747;POTTAWATTAMIE;IA;Hospital
-10670252,82;5050726,171;Midlands Dental Center;1949748;POTTAWATTAMIE;IA;Hospital
-10676004,49;5049533,407;Associate Dentists Center;1949750;POTTAWATTAMIE;IA;Hospital
-10219332,9;5288195,18;Fayette Chiropractic Clinic;1945149;FAYETTE;IA;Hospital
-10219332,9;5288195,18;Fayette Dental Clinic;1945150;FAYETTE;IA;Hospital
-10767196,45;5203599,641;Heritage of Emerson;1884080;DAKOTA;NE;Hospital
-10909316,91;5114905,582;Albion Dental Clinic;1880738;BOONE;NE;Hospital
-10909378,76;5114905,582;Callahan Chiropractic Center;1880739;BOONE;NE;Hospital
-10909409,68;5114905,582;Palmer Eye Associates Center;1880740;BOONE;NE;Hospital
-10909873,51;5113249,353;Wolf Memorial Good Samaritan;1880741;BOONE;NE;Hospital
-10756403,2;5044106,439;Wahoo Medical Clinic;1897547;SAUNDERS;NE;Hospital
-10756403,2;5044106,439;Wahoo Physicians Clinic;1897548;SAUNDERS;NE;Hospital
-10756434,14;5044394,182;Haven House;1897549;SAUNDERS;NE;Hospital
-10755475,5;5043448,734;Blue Valley Mental Health Center;1897550;SAUNDERS;NE;Hospital
-10755753,82;5044024,205;Wahoo Chiropractic Center;1897551;SAUNDERS;NE;Hospital
-10756619,66;5044106,439;Saunders County Care Center;1897552;SAUNDERS;NE;Hospital
-10755722,87;5043572,041;Coleman Physicians Clinic;1897554;SAUNDERS;NE;Hospital
-10255264,77;5367732,28;Cresco Care Center;1948657;HOWARD;IA;Hospital
-10254367,99;5369050,921;Cresco Family Dentistry Center;1948659;HOWARD;IA;Hospital
-10694774,85;5234453,154;Linden Chiropractic Clinic;1995593;WOODBURY;IA;Hospital
-10321627,2;5188396,148;Westbrook Acres Nursing Home;1983252;TAMA;IA;Hospital
-10547396,06;5200922,752;McFarland Clinic at Lake City;1995851;CALHOUN;IA;Hospital
-9379978,685;3562388,593;Tallahassee Memorial Hospital;306666;LEON;FL;Hospital
-10242787,77;5187004,445;Virginia Gay Hospital;456863;BENTON;IA;Hospital
-10249885,62;5088439,542;North English Family Practice Center;1999752;IOWA;IA;Hospital
-10249978,39;5089017,702;English Valley Nursing Care Center;1999753;IOWA;IA;Hospital
-10320977,82;5189147,314;Gladbrook Family Health Center;1983253;TAMA;IA;Hospital
-10204922,39;5273951,739;Mercy Clinic - Arlington;1945136;FAYETTE;IA;Hospital
-9577805,301;5399010,019;Hesperia Medical Center;2542144;NEWAYGO;MI;Hospital
-8998908,166;4191612,503;Carolinas Medical Center;1984462;MECKLENBURG;NC;Hospital
-10306041,76;5157442,014;Sunny Hill Care Center;1983221;TAMA;IA;Hospital
-10441019,57;5302036,094;Kanawha Medical Clinic;1926046;HANCOCK;IA;Hospital
-17570050,57;2427785,613;Island Nursing Home;1946898;HONOLULU;HI;Hospital
-9772076,567;5268868,106;Wheaton Franciscan Healthcare - All Saints Wisconsin Avenue Campus;1851007;RACINE;WI;Hospital
-13631748,07;4549313,708;California Pacific Medical Center California Campus;1655620;SAN FRANCISCO;CA;Hospital
-10648543,44;4954334,352;Hamburg Dental Center;1949895;FREMONT;IA;Hospital
-9217079,366;3243058,78;Plant Hospital;1985563;PINELLAS;FL;Hospital
-10650090,33;4997357,336;Medical Clinic;1949857;FREMONT;IA;Hospital
-10647430,54;4975291,512;Medical Clinic;1949871;FREMONT;IA;Hospital
-10648543,44;4954334,352;Medical Clinic;1949894;FREMONT;IA;Hospital
-10353198,76;5333724,651;Nora Springs Health Care Center;1945344;FLOYD;IA;Hospital
-9310372,08;3873320,985;Navicent Health;1672221;BIBB;GA;Hospital
-10316307,7;5279300,306;Clarksville Community Nursing Home;1945507;BUTLER;IA;Hospital
-10037916,04;3806481,345;Methodist Rehabilitation Center;2759137;HINDS;MS;Hospital
-8286549,213;5079158,382;Middletown Psychiatric Center;1993300;ORANGE;NY;Hospital
-8246656,37;4950806,702;Staten Island Children and Youth Day Treatment Center;1993302;RICHMOND;NY;Hospital
-8235400,455;4966453,371;Brooklyn Children and Youth Day Treatment Center;1993303;QUEENS;NY;Hospital
-8206796,712;4973837,177;Queens Children's Psychiatric Center;1993305;QUEENS;NY;Hospital
-8382616,888;5337500,505;Central New York Psychiatric Center;1993310;ONEIDA;NY;Hospital
-8230112,624;4980940,671;Kirby Forensic Psychiatric Center;1993311;NEW YORK;NY;Hospital
-7355608,445;2083307,414;Hospital Psiquiatria;1992817;SAN JUAN;PR;Hospital
-7428461,886;2092270,255;Hospital Regional Distrito de Arecibo;1992818;ARECIBO;PR;Hospital
-7343919,798;2083144,435;Hospital Regional Doctoro Federico Trilla;1992819;CAROLINA;PR;Hospital
-7416402,022;2039560,421;Hospital San Lucas;1992821;PONCE;PR;Hospital
-7363246,276;2084056,903;Hospital San Pablo;1992822;BAYAM_N;PR;Hospital
-7415598,04;2039527,902;Hospital Valentin Tricoche;1992824;PONCE;PR;Hospital
-10453110,62;5260905,042;Trimark Physicians Group;1944414;WRIGHT;IA;Hospital
-10453203,39;5260947,097;Eagle Grove Physical Therapy;1944415;WRIGHT;IA;Hospital
-10453419,85;5260947,097;Broadway Vision Clinic;1944416;WRIGHT;IA;Hospital
-10453512,63;5260947,097;Eagle Grove Chiropractic Center;1944417;WRIGHT;IA;Hospital
-10453667,24;5260947,097;Community Dental Center;1944418;WRIGHT;IA;Hospital
-10339809,22;5248845,189;Aplington Chiropractic Clinic;1945529;BUTLER;IA;Hospital
-13627822,11;4543846,218;California Pacific Medical Center Saint Lukes Campus;1656867;SAN FRANCISCO;CA;Hospital
-10131389,21;5100549,433;Wilton Care Center;2000555;MUSCATINE;IA;Hospital
-10313091,97;5056282,117;Oskaloosa Vision Center;1970772;MAHASKA;IA;Hospital
-10575319,4;5071231,716;Heritage House;1969225;CASS;IA;Hospital
-10465912,88;5060849,453;Health Trust Physicians Clinic;1969242;MADISON;IA;Hospital
-10505594,26;5602007,35;Hutchinson Health Hospital;2065326;MCLEOD;MN;Hospital
-10038867,64;5141945,461;River Cities Internal Medicine Center;2000682;CLINTON;IA;Hospital
-10041124,99;5138208,849;Clinton Back and Neck Care Center;2000684;CLINTON;IA;Hospital
-10156217,47;5366925,465;Thornton Manor Nursing Center;1948976;ALLAMAKEE;IA;Hospital
-10154145,67;5367180,665;Gundersen Lutheran Vision Center;1948977;ALLAMAKEE;IA;Hospital
-10154145,67;5367180,665;Lansing Dental Clinic;1948979;ALLAMAKEE;IA;Hospital
16118320,13;1509823,805;Central Public Health Center;1934168;GUAM;GU;Hospital
-9066397,805;5069881,063;Saint Lukes Emergency Center;1960786;CUYAHOGA;OH;Hospital
-10540036,4;5329953,043;Lakeside Lutheran Home;1925465;PALO ALTO;IA;Hospital
-10562672,01;5331732,486;Ruthven Community Care Center;1925493;PALO ALTO;IA;Hospital
-8533965,262;4807317,627;Hereford Medical Center;595700;BALTIMORE;MD;Hospital
-7919903,374;5117280,499;Corrigan Mental Health Center;2342154;BRISTOL;MA;Hospital
-13582859,97;4437977,003;Santa Cruz County Hospital;1872850;SANTA CRUZ;CA;Hospital
-10236310,2;5012959,28;Fairfield Clinic Professional;1976389;JEFFERSON;IA;Hospital
-10237392,51;5013205,092;Hunt Chiropractic Center;1976387;JEFFERSON;IA;Hospital
-10266490,91;5266879,98;Heine-Pratt Chiropractic Clinic;1948494;BREMER;IA;Hospital
-10377905,93;5380031,247;Welsh Chiropractic Center;1944625;WORTH;IA;Hospital
-9085352,317;3604287,826;Southeast Georgia Health Systems Camden Campus Medical Center;2502557;CAMDEN;GA;Hospital
-9241331,676;4865870,915;Wilce Student Health Center;1960966;FRANKLIN;OH;Hospital
-17566803,76;2424931,556;Diamond Head Health Center;1946742;HONOLULU;HI;Hospital
-9329722,896;4857411,238;Springfield Regional Medical Center Fountain Campus;1057842;CLARK;OH;Hospital
-10434649,95;5104472,683;McFarland Clinic;2047530;POLK;IA;Hospital
-9956887,785;4132493,698;North Mississippi Hospital;1959789;MARSHALL;MS;Hospital
-10034691,22;4667234;Saint Clair Hospital;1962422;ST, CLAIR;IL;Hospital
-9233589,153;4882606,453;Mount Carmel Saint Ann's Hospital;1059906;FRANKLIN;OH;Hospital
-9222102,371;4862615,108;Mount Carmel East Hospital;1060019;FRANKLIN;OH;Hospital
-9044664,894;5038284,226;University Hospitals Portage Medical Center;1060813;PORTAGE;OH;Hospital
-10430351,65;5109644,633;Johnston Foot and Ankle Clinic;2047622;POLK;IA;Hospital
-13353258,13;4757763,557;Incline Village Community Hospital;2059647;WASHOE;NV;Hospital
-10288415,35;4975621,192;Osteopathic Medical Center;1976067;DAVIS;IA;Hospital
-10393707,09;5276097,905;Franklin Medical Center;1944764;FRANKLIN;IA;Hospital
-10033485,2;4667273,566;East Side Health Clinic;1962369;ST, CLAIR;IL;Hospital
-10522812,34;5283598,091;Rolfe Medical Surgical Clinic;1925359;POCAHONTAS;IA;Hospital
-10558837,58;5288489,218;Mercy Family Care Center;1925368;POCAHONTAS;IA;Hospital
-10558064,5;5288657,902;Laurens Medical Clinic;1925372;POCAHONTAS;IA;Hospital
-8119438,619;5056336,763;Hill Health Center;1933888;NEW HAVEN;CT;Hospital
-11683287,53;4828671,889;Mercy Medical Center;1934510;DENVER;CO;Hospital
-8527811,333;4778386,43;Dowell Health Center;1952259;BALTIMORE;MD;Hospital
-10539510,76;5272771,365;Pocahontas Manor Care Center;1925333;POCAHONTAS;IA;Hospital
-10539510,76;5272771,365;Senior Living Center;1925334;POCAHONTAS;IA;Hospital
-10558250;5248341,158;Trimark Physicians Group Center;1925382;POCAHONTAS;IA;Hospital
-10558250;5248341,158;Fonda Medical Clinic;1925383;POCAHONTAS;IA;Hospital
-8020794,144;5063665,965;Groton Walk-in Medical Care Center;1930973;NEW LONDON;CT;Hospital
-10375462,85;5295787,61;Sheffield Care Center;1944751;FRANKLIN;IA;Hospital
-17574348,75;2433528,322;Beverly Manor Convalescent Hospital;1946686;HONOLULU;HI;Hospital
-10149107,12;4984444,395;River Cities Opthalmology Center;1994934;DES MOINES;IA;Hospital
-10149107,12;4984444,395;Great River Womens Health Center;1994936;DES MOINES;IA;Hospital
-10149107,12;4984444,395;Burlington Ear Nose and Throat Clinic;1994941;DES MOINES;IA;Hospital
-10513968,27;5306852,638;West Bend Care Center;1925561;PALO ALTO;IA;Hospital
-10505525,02;5022916,615;Creston Chiropractic Center;1969484;UNION;IA;Hospital
-10599501,32;5257627,015;Methodist Manor;1925762;BUENA VISTA;IA;Hospital
-10598109,79;5258047,362;Iowa Eye Institute;1925763;BUENA VISTA;IA;Hospital
-10598109,79;5258047,362;Storm Lake Chiropractic Clinic;1925765;BUENA VISTA;IA;Hospital
-10597955,17;5258215,516;Family Dental Center;1925767;BUENA VISTA;IA;Hospital
-10597615,02;5259644,931;Storm Lake Manor;1925768;BUENA VISTA;IA;Hospital
-13617370,55;6056606,909;Community Psychiatric Clinic Cascade Hall;2605451;KING;WA;Hospital
-8163287,756;5163448,628;Geer Memorial Health Center;1931994;LITCHFIELD;CT;Hospital
-10596409,02;5258215,485;Oral Maxillofacial Surgery Associates;1925769;BUENA VISTA;IA;Hospital
-9608572,878;5502399,493;Little River Band Health Center;2499645;MANISTEE;MI;Hospital
-8064488,502;5331283,608;The Health Center at Bellows Falls;1921205;WINDHAM;VT;Hospital
-8614271,54;4704870,691;Sunrise at Fair Oaks;2044265;FAIRFAX;VA;Hospital
-10344199,91;5369774,004;Advance Chiropractic Clinic;1944901;MITCHELL;IA;Hospital
-10501751,73;4223240,581;Summit Medical Center;56744;CRAWFORD;AR;Hospital
-10200715,52;4268729,495;White River Medical Center;56852;INDEPENDENCE;AR;Hospital
-10503291,78;4035233,17;De Queen Regional Medical Center;67406;SEVIER;AR;Hospital
-10291783,96;4240132,808;Ozark Health Medical Center;68707;VAN BUREN;AR;Hospital
-10435560,83;4355823,22;Eureka Springs Hospital;69209;CARROLL;AR;Hospital
-10328583,54;5378031,301;Stacyville Community Nursing Home;1944913;MITCHELL;IA;Hospital
-10301093,32;5304487,465;Nashua Dental Office;1948589;CHICKASAW;IA;Hospital
-10301093,31;5304740,954;Nashua Area Medical Center;1948590;CHICKASAW;IA;Hospital
-10263367,33;5305881,924;Sunrise Guest Home;1948608;CHICKASAW;IA;Hospital
-8171942,848;5098552,801;New Milford Hospital;1932225;LITCHFIELD;CT;Hospital
-8230682,993;4964990,799;Interfaith Medical Center;963665;KINGS;NY;Hospital
-8211864,009;4979468,62;Saint Mary's Hospital for Children;963954;QUEENS;NY;Hospital
-9293538,595;5106476,012;Saint Charles Mercy Hospital;1045429;LUCAS;OH;Hospital
-9162634,903;4991603,808;Samaritan Hospital;1045926;ASHLAND;OH;Hospital
-9253868,735;4949307,131;OhioHealth Marion General Hospital;1049649;MARION;OH;Hospital
-9325079,595;4854267,027;Springfield Regional Medical Center - High Street Campus;1051267;CLARK;OH;Hospital
-8883221,496;4055871,871;Florence Surgery and Laser Center;2640060;FLORENCE;SC;Hospital
-11730920,23;5275352,922;Memorial Hospital of Converse County;1794882;CONVERSE;WY;Hospital
-10276664,01;5320851,092;Eye Care Associates Center;1948555;CHICKASAW;IA;Hospital
-10276231,08;5321062,701;New Hampton Chiropractic Center;1948556;CHICKASAW;IA;Hospital
-10276880,46;5321189,662;Dental Associates Center;1948557;CHICKASAW;IA;Hospital
-10362939,6;5060315,063;Griffin Nursing Center;1975874;MARION;IA;Hospital
-9372260,178;4822037,912;Charles F Kettering Memorial Hospital;1061428;MONTGOMERY;OH;Hospital
-9129665,492;4859424,111;Good Samaritan Hospital;1071034;MUSKINGUM;OH;Hospital
-9176023,6;4800484,591;Hocking Valley Community Hospital;1071964;HOCKING;OH;Hospital
-9392129,689;4945386,774;Joint Township District Memorial Hospital;1071250;AUGLAIZE;OH;Hospital
-8998244,333;4997624,587;Salem Community Hospital;1077413;COLUMBIANA;OH;Hospital
-10303164,59;5366116,121;Riceville Community Rest Home;1944866;MITCHELL;IA;Hospital
-9312184,483;5200573,078;SAINT JOSEPH MERCY;2340783;WASHTENAW;MI;Hospital
-10373050,93;5310064,285;Rockwell Community Nursing Home;1941156;CERRO GORDO;IA;Hospital
-10450482,64;5169385,715;Centre for Obstetrics and Gynecology;1996424;BOONE;IA;Hospital
-10643937,46;5078902,526;Cogley Physicians Clinic;1949412;POTTAWATTAMIE;IA;Hospital
-10643999,32;5078778,767;Neola Family Dentistry Center;1949413;POTTAWATTAMIE;IA;Hospital
-10485951,63;5231934,183;Fort Dodge Veterans Administration Clinic;1996668;WEBSTER;IA;Hospital
-10485549,62;5239021,592;USA Health Care Center;1996679;WEBSTER;IA;Hospital
-10484250,83;5236294,967;Child Health Specialty Clinic;1996680;WEBSTER;IA;Hospital
-17734641,46;2522075,131;Mahelona Medical Center;1934226;KAUAI;HI;Hospital
-10217136,4;5358422,59;Chiropractic Offices;1941336;WINNESHIEK;IA;Hospital
-10219146,44;5358252,594;Aase Haugen Homes;1941339;WINNESHIEK;IA;Hospital
-10217662,1;5358295,121;Gunderson Clinic Oral Surgery;1941344;WINNESHIEK;IA;Hospital
-9838545,627;4791508,793;Memorial Hospital;1962483;COLES;IL;Hospital
-9533226,477;4613075,412;Baptist Health Louisville;2460192;JEFFERSON;KY;Hospital
-9545609,272;4614577,438;Norton Children's Hospital;2460210;JEFFERSON;KY;Hospital
-10540098,25;5328978,795;Emmetsburg Medical Surgical Clinic;1925464;PALO ALTO;IA;Hospital
-10204059,16;5152453,651;Silver Pines Assisted Living Center;2046799;LINN;IA;Hospital
-10209872,67;5153492,881;Mercy Care Center South;2046809;LINN;IA;Hospital
-8959957,551;4025063,089;United States Air Force Clinic Shaw;2640006;SUMTER;SC;Hospital
-10489136,75;5320595,989;Iowa Eye Institute;1925250;KOSSUTH;IA;Hospital
-10490435,54;5322500,521;North Iowa Oral Surgery Associates;1925251;KOSSUTH;IA;Hospital
-10489569,69;5322839,135;Louscher Family Dentistry;1925252;KOSSUTH;IA;Hospital
-10487188,59;5322161,89;Algona Manor Care Center;1925256;KOSSUTH;IA;Hospital
-10490373,69;5322754,484;Algona Eye Clinic;1925257;KOSSUTH;IA;Hospital
-10490373,69;5322373,527;Algona Chiropractic Clinic;1925258;KOSSUTH;IA;Hospital
-9453529,457;5228208,368;Marshall Internal and Family Medicine;2574619;EATON;MI;Hospital
-10488209,02;5269824,117;First Avenue Chiropractic Center;1926101;HUMBOLDT;IA;Hospital
-7478896,44;2082166,716;Hospital Municipal;1994486;AGUADA;PR;Hospital
-7350475,292;2064937,814;Hospital Regional Doctoro Eduardo Garrido;1994492;CAGUAS;PR;Hospital
-7427874,364;2092791,846;Hospital Manuel Figueroa;1994494;ARECIBO;PR;Hospital
-7400786,191;2088554,279;Hospital Municipal;1994496;MANAT_;PR;Hospital
-10263986,67;5209326,448;La Porte City Nursing and Rehabilitation Center;2046101;BLACK HAWK;IA;Hospital
-10488301,92;5356636,327;Kossuth Regional Health Center;1925221;KOSSUTH;IA;Hospital
-10488301,92;5356636,327;Heritage Homes;1925223;KOSSUTH;IA;Hospital
-10488611,17;5356721,286;Bancroft Medical and Dental Clinic;1925224;KOSSUTH;IA;Hospital
-10836771,49;5077296,545;Midwest Allergy and Asthma Clinic;1880897;PLATTE;NE;Hospital
-10905791,51;5066207,577;Nance County Medical Clinic;1881093;NANCE;NE;Hospital
-8799954,062;4287546,56;North Carolina Memorial Hospital;1984515;ORANGE;NC;Hospital
-8236544,619;4973306,626;Beth Israel Medical Center - Phillips Ambulatory Care Center;1984531;NEW YORK;NY;Hospital
-8234256,303;4980777,298;Columbia Presbyterian Medical Center;1984535;NEW YORK;NY;Hospital
-10094930,44;5170557,47;Wagoner Familly Foot Clinic;2000922;JACKSON;IA;Hospital
-10092116,47;5170474,22;Briarwood Care Center;2000928;JACKSON;IA;Hospital
-10458027,97;5370921,284;Buffalo Center Chiropractic;1925720;WINNEBAGO;IA;Hospital
-10011113,78;4172953,665;Delta Medical Center;2425843;SHELBY;TN;Hospital
-17306806,86;2282065,286;Hale Hoola Hamakua Healthcare System;1905372;HAWAII;HI;Hospital
-8145055,69;5465427,818;Porter Medical Center;1459051;ADDISON;VT;Hospital
-10442071,11;5326691,32;Britt Chiropractic Center;1925925;HANCOCK;IA;Hospital
-10443029,75;5326098,521;Westview Care Center;1925929;HANCOCK;IA;Hospital
-7949557,703;5132677,973;Women and Infants Hospital of Rhode Island;2475159;PROVIDENCE;RI;Hospital
-10365351,36;5214805,498;Valley View Nursing Center;1997646;HARDIN;IA;Hospital
-10538521,22;5271676,739;Sinek Vision Clinic;1925336;POCAHONTAS;IA;Hospital
-10412168,54;5376070,671;Family Optometry Center;1925662;WINNEBAGO;IA;Hospital
-10057050,02;5101584,16;Le Claire Family Medical Clinic;2046512;SCOTT;IA;Hospital
-10077088,26;5097119,106;Mississippi Medical Plaza;2046284;SCOTT;IA;Hospital
-10083860,42;5095879,094;Ridgecrest Village;2046291;SCOTT;IA;Hospital
-10079840,4;5094556,785;Spring Street Family Practice;2046295;SCOTT;IA;Hospital
-10468665,49;5348058,739;Titonka Medical Center;1925148;KOSSUTH;IA;Hospital
-10498537,6;5370793,796;North Kossuth Medical Clinic;1925157;KOSSUTH;IA;Hospital
-10365475,04;5215014,733;Eldora Community Hospital;1997644;HARDIN;IA;Hospital
-13051628,77;3945944,223;Fallbrook Hospital District;1868382;SAN DIEGO;CA;Hospital
-10455368,26;4956411,483;Decatur Medical Services Center;1969640;DECATUR;IA;Hospital
-8025618,241;5087420,469;Uncas on Thames Hospital;1931630;NEW LONDON;CT;Hospital
-10596409,02;5258089,374;Foot and Ankle Clinic;1925771;BUENA VISTA;IA;Hospital
-10602407,82;5206649,281;Odebolt Nursing and Rehabilitation Center;1982976;SAC;IA;Hospital
-7511377,65;5576603,565;Down East Community Hospital;1909144;WASHINGTON;ME;Hospital
-10294043,5;5241918,964;Windsor Nursing and Rehabilitation Center;2046029;BLACK HAWK;IA;Hospital
-10467552,27;5166845,46;McFarland Clinic;1996536;BOONE;IA;Hospital
-10466160,72;5166554,023;Ogden Care Nursing Home;1996537;BOONE;IA;Hospital
-10585585,87;5201549,732;Wall Lake Saint Anthony Medical Clinic;1982943;SAC;IA;Hospital
-10585585,87;5201549,732;Wall Lake Chiropractic Center;1982944;SAC;IA;Hospital
-10053687,23;4676870,205;Hawthorne Childrens Psychiatric Hospital;2468951;ST, LOUIS;MO;Hospital
-9424149,131;5235445,135;Eaton Rapids Medical Center;2574782;EATON;MI;Hospital
-10122112,31;5139660,707;Lowden Family Medical Clinic;2001637;CEDAR;IA;Hospital
-10137233,79;5143937,383;Clarence Family Practice Center;2001646;CEDAR;IA;Hospital
-8227645,828;4990933,512;Morris Heights Health Center;2427130;BRONX;NY;Hospital
-10718307,28;5342969,843;Valley Manor Nursing Home;1906453;SIOUX;IA;Hospital
-10641803,45;5208531,483;Pale Willow Care Center;1983104;IDA;IA;Hospital
-10806370,63;4316466,101;Stillwater Medical Center;2695705;PAYNE;OK;Hospital
-10483848,82;5237469,419;Fort Dodge Headache and Pain Clinic;1996675;WEBSTER;IA;Hospital
-10483848,82;5237469,419;Trimark Family Practice Associates Center;1996676;WEBSTER;IA;Hospital
-10483786,97;5241077,554;Rolling Hills Dental Clinic;1996681;WEBSTER;IA;Hospital
-10471324,84;5201005,2;Grandview Health Care Center;1996816;WEBSTER;IA;Hospital
-8611333,765;4716754,728;Access Emergency Hospital;1491713;FAIRFAX;VA;Hospital
-10570062,66;5277446,345;Pleasant View Home;1925869;BUENA VISTA;IA;Hospital
-10726130,88;5220667,366;Embassy Rehabilitation and Care Center;1995566;WOODBURY;IA;Hospital
-10067470,74;5199340,028;Medical Associates Clinic;2000961;JACKSON;IA;Hospital
-10496403,74;5203094,788;Gowrie Care Center;1996795;WEBSTER;IA;Hospital
-10496403,74;5203094,788;Rock Vision Clinic;1996796;WEBSTER;IA;Hospital
-10496403,74;5203094,788;Community Clinic;1996797;WEBSTER;IA;Hospital
-10249422,12;5131731,549;Rose Haven Nurse Home;1999802;IOWA;IA;Hospital
-10227652,64;5131068,381;Colonial Manor of Amana;1999815;IOWA;IA;Hospital
-10227652,64;5131068,381;Amana Family Practice Clinic;1999816;IOWA;IA;Hospital
-10084942,71;5092986,594;Family Medical Center;2046281;SCOTT;IA;Hospital
-10084942,71;5092986,594;Genesis Diabetes Care Center;2046282;SCOTT;IA;Hospital
-10074985,45;5093110,714;Bettendorf Family Clinic;2046434;SCOTT;IA;Hospital
-9981689,646;4981748,079;Saint Francis Outpatient Center;2041097;PEORIA;IL;Hospital
-11840365,47;4533520,018;Rio Grande Hospital;2695600;RIO GRANDE;CO;Hospital
-10168775,37;5112795,181;Crestview Nursing and Rehabilitation Center;2001594;CEDAR;IA;Hospital
-10158199,89;5147260,021;Mechanicsville Nursing and Rehabilitation Center;2001616;CEDAR;IA;Hospital
-9460981,673;5150582,679;Maple Lawn Medical Care Facility;2420967;BRANCH;MI;Hospital
-7915501,924;5218840,773;Heritage Hospital;1971354;MIDDLESEX;MA;Hospital
-10423702,73;5352260,8;Wilson Dental Center;1925696;WINNEBAGO;IA;Hospital
-10671767,84;5219285,184;Anthon Chiropractic Office;1995658;WOODBURY;IA;Hospital
-10317978,87;5744358,657;Grantsburg Clinic;1843127;BURNETT;WI;Hospital
-11154629,64;5074944,214;Arnold Dental Clinic;1848015;CUSTER;NE;Hospital
-11154567,8;5074944,214;Arnold Child Care Center;1848016;CUSTER;NE;Hospital
-11154567,8;5074944,214;Arnold Medical Clinic;1848017;CUSTER;NE;Hospital
-10620128,89;6028366,41;Clearwater Health Services Hospital;2081962;CLEARWATER;MN;Hospital
-10219765,62;5306093,432;West Union Eye Clinic;1945009;FAYETTE;IA;Hospital
-10219765,62;5306093,432;West Union Dental Clinic;1945010;FAYETTE;IA;Hospital
-10526553,17;5055168,151;Fontanelle Medical Center;1969004;ADAIR;IA;Hospital
-9012657,317;5130963,466;University Hospitals Geneva Medical Center;1053001;ASHTABULA;OH;Hospital
-9320805,474;4881617,565;Mercy Memorial Hospital;1054986;CHAMPAIGN;OH;Hospital
-9388696,811;5054220,011;Mercy Health - Defiance Hospital;1055118;DEFIANCE;OH;Hospital
